active_date,vehicle_type,VehicleKey,vehicle_plate,id,destination_city,dropoff_lat,dropoff_lng
01/01/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,2534106,Yanbu,23.9966531,38.2868471
01/04/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,4810511,Yanbu,24.0446995,38.2536861
01/07/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,5987397,Dammam,26.421956,50.172978
01/08/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,5987397,Dammam,26.421956,50.172978
01/09/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,5987397,Dammam,26.421956,50.172978
01/10/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,5987397,Dammam,26.421956,50.172978
01/11/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,5987397,Dammam,26.421956,50.172978
01/12/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,5987397,Dammam,26.421956,50.172978
01/13/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,5987397,Dammam,26.421956,50.172978
01/14/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,2643127,Jazan,16.9372401,42.5759221
01/15/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,2643127,Jazan,16.9372401,42.5759221
01/16/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,9123538,Dammam,26.4206828,50.0887943
01/17/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,9123538,Dammam,26.4206828,50.0887943
01/18/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,9123538,Dammam,26.4206828,50.0887943
01/20/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,9123538,Dammam,26.4206828,50.0887943
01/21/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,9123538,Dammam,26.4206828,50.0887943
01/22/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,9123538,Dammam,26.4206828,50.0887943
01/23/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,9123538,Dammam,26.4206828,50.0887943
01/24/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,9123538,Dammam,26.4206828,50.0887943
01/25/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,7022378,Jeddah,21.2646598,39.2029162
01/26/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,7022378,Jeddah,21.2646598,39.2029162
01/27/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,7022378,Jeddah,21.2646598,39.2029162
01/28/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,7022378,Jeddah,21.2646598,39.2029162
01/29/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,7022378,Jeddah,21.2646598,39.2029162
01/30/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,7022378,Jeddah,21.2646598,39.2029162
01/31/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,7022378,Jeddah,21.2646598,39.2029162
02/01/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,7022378,Jeddah,21.2646598,39.2029162
02/02/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,6409634,Jeddah,21.33,39.19
02/03/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,6409634,Jeddah,21.33,39.19
02/04/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,6409634,Jeddah,21.33,39.19
02/06/25,Flatbed,vch12ee26e3c19adf9c,1174 VRA,7701341,Riyadh,24.78232216791599,46.83841808354399
06/10/25,Flatbed,vch13408e38bd45a681,,,,,
06/11/25,Flatbed,vch13408e38bd45a681,,,,,
06/12/25,Flatbed,vch13408e38bd45a681,,,,,
06/13/25,Flatbed,vch13408e38bd45a681,,,,,
06/14/25,Flatbed,vch13408e38bd45a681,,,,,
06/15/25,Flatbed,vch13408e38bd45a681,4796 GXA,9938763,Jeddah,21.2768302,39.1911275
06/16/25,Flatbed,vch13408e38bd45a681,4796 GXA,9938763,Jeddah,21.2768302,39.1911275
06/17/25,Flatbed,vch13408e38bd45a681,4796 GXA,6418426,Dammam,26.4961881,49.966303
06/18/25,Flatbed,vch13408e38bd45a681,4796 GXA,6418426,Dammam,26.4961881,49.966303
06/19/25,Flatbed,vch13408e38bd45a681,4796 GXA,6418426,Dammam,26.4961881,49.966303
06/20/25,Flatbed,vch13408e38bd45a681,4796 GXA,1149986,Jeddah,21.2768302,39.1911275
06/21/25,Flatbed,vch13408e38bd45a681,4796 GXA,1149986,Jeddah,21.2768302,39.1911275
06/22/25,Flatbed,vch13408e38bd45a681,4796 GXA,1566761,Dammam,26.4961881,49.966303
06/23/25,Flatbed,vch13408e38bd45a681,4796 GXA,1566761,Dammam,26.4961881,49.966303
06/24/25,Flatbed,vch13408e38bd45a681,4796 GXA,1566761,Dammam,26.4961881,49.966303
06/25/25,Flatbed,vch13408e38bd45a681,4796 GXA,4337953,Jeddah,21.2768302,39.1911275
06/26/25,Flatbed,vch13408e38bd45a681,4796 GXA,4337953,Jeddah,21.2768302,39.1911275
06/27/25,Flatbed,vch13408e38bd45a681,4796 GXA,6591717,Jeddah,21.5291545,39.1610863
06/28/25,Flatbed,vch13408e38bd45a681,4796 GXA,6591717,Jeddah,21.5291545,39.1610863
06/29/25,Flatbed,vch13408e38bd45a681,4796 GXA,6591717,Jeddah,21.5291545,39.1610863
06/30/25,Flatbed,vch13408e38bd45a681,4796 GXA,8915337,Jeddah,21.2775653,39.19323809999999
07/01/25,Flatbed,vch13408e38bd45a681,4796 GXA,8915337,Jeddah,21.2775653,39.19323809999999
07/02/25,Flatbed,vch13408e38bd45a681,4796 GXA,4625100,Jeddah,21.2811345,39.1912204
07/03/25,Flatbed,vch13408e38bd45a681,4796 GXA,4625100,Jeddah,21.2811345,39.1912204
07/04/25,Flatbed,vch13408e38bd45a681,4796 GXA,4625100,Jeddah,21.2811345,39.1912204
07/05/25,Flatbed,vch13408e38bd45a681,4796 GXA,4625100,Jeddah,21.2811345,39.1912204
07/06/25,Flatbed,vch13408e38bd45a681,4796 GXA,1972079,Jeddah,21.33,39.19
07/07/25,Flatbed,vch13408e38bd45a681,4796 GXA,1972079,Jeddah,21.33,39.19
07/08/25,Flatbed,vch13408e38bd45a681,4796 GXA,1972079,Jeddah,21.33,39.19
07/09/25,Flatbed,vch13408e38bd45a681,4796 GXA,8764791,Riyadh,24.5783731,46.8169358
07/10/25,Flatbed,vch13408e38bd45a681,4796 GXA,8764791,Riyadh,24.5783731,46.8169358
07/11/25,Flatbed,vch13408e38bd45a681,4796 GXA,8764791,Riyadh,24.5783731,46.8169358
07/12/25,Flatbed,vch13408e38bd45a681,4796 GXA,8879038,Jeddah,21.2768302,39.1911275
07/13/25,Flatbed,vch13408e38bd45a681,4796 GXA,8879038,Jeddah,21.2768302,39.1911275
07/14/25,Flatbed,vch13408e38bd45a681,4796 GXA,8879038,Jeddah,21.2768302,39.1911275
07/15/25,Flatbed,vch13408e38bd45a681,4796 GXA,8879038,Jeddah,21.2768302,39.1911275
07/16/25,Flatbed,vch13408e38bd45a681,4796 GXA,8879038,Jeddah,21.2768302,39.1911275
07/17/25,Flatbed,vch13408e38bd45a681,4796 GXA,8879038,Jeddah,21.2768302,39.1911275
07/18/25,Flatbed,vch13408e38bd45a681,4796 GXA,2017956,Jubail,26.956368400043363,49.56147068347478
07/19/25,Flatbed,vch13408e38bd45a681,4796 GXA,2017956,Jubail,26.956368400043363,49.56147068347478
07/20/25,Flatbed,vch13408e38bd45a681,4796 GXA,3969610,Jeddah,21.2768302,39.1911275
07/21/25,Flatbed,vch13408e38bd45a681,4796 GXA,3969610,Jeddah,21.2768302,39.1911275
07/22/25,Flatbed,vch13408e38bd45a681,4796 GXA,5324667,Dammam,26.430829,50.05173
07/23/25,Flatbed,vch13408e38bd45a681,4796 GXA,5324667,Dammam,26.430829,50.05173
07/24/25,Flatbed,vch13408e38bd45a681,4796 GXA,5230278,Jeddah,21.2768302,39.1911275
07/25/25,Flatbed,vch13408e38bd45a681,4796 GXA,5230278,Jeddah,21.2768302,39.1911275
07/26/25,Flatbed,vch13408e38bd45a681,4796 GXA,7498178,Riyadh,24.583214,46.9137672
07/27/25,Flatbed,vch13408e38bd45a681,4796 GXA,7498178,Riyadh,24.583214,46.9137672
07/28/25,Flatbed,vch13408e38bd45a681,4796 GXA,7498178,Riyadh,24.583214,46.9137672
07/29/25,Flatbed,vch13408e38bd45a681,4796 GXA,4317633,Jeddah,21.2768302,39.1911275
07/30/25,Flatbed,vch13408e38bd45a681,4796 GXA,4317633,Jeddah,21.2768302,39.1911275
07/31/25,Flatbed,vch13408e38bd45a681,4796 GXA,4317633,Jeddah,21.2768302,39.1911275
08/01/25,Flatbed,vch13408e38bd45a681,4796 GXA,4317633,Jeddah,21.2768302,39.1911275
08/02/25,Flatbed,vch13408e38bd45a681,4796 GXA,4317633,Jeddah,21.2768302,39.1911275
08/03/25,Flatbed,vch13408e38bd45a681,4796 GXA,1890243,Jeddah,21.33,39.19
08/04/25,Flatbed,vch13408e38bd45a681,4796 GXA,1890243,Jeddah,21.33,39.19
08/05/25,Flatbed,vch13408e38bd45a681,4796 GXA,1410686,Jeddah,21.2765886,39.1941709
08/06/25,Flatbed,vch13408e38bd45a681,4796 GXA,1410686,Jeddah,21.2765886,39.1941709
08/07/25,Flatbed,vch13408e38bd45a681,4796 GXA,7574520,Riyadh,24.7740032,46.8316466
08/08/25,Flatbed,vch13408e38bd45a681,4796 GXA,7574520,Riyadh,24.7740032,46.8316466
08/09/25,Flatbed,vch13408e38bd45a681,4796 GXA,7574520,Riyadh,24.7740032,46.8316466
08/10/25,Flatbed,vch13408e38bd45a681,4796 GXA,3998517,Jeddah,21.2768302,39.1911275
08/11/25,Flatbed,vch13408e38bd45a681,4796 GXA,3998517,Jeddah,21.2768302,39.1911275
08/12/25,Flatbed,vch13408e38bd45a681,4796 GXA,9978613,Riyadh,24.5500617,46.8188044
08/13/25,Flatbed,vch13408e38bd45a681,4796 GXA,9978613,Riyadh,24.5500617,46.8188044
08/14/25,Flatbed,vch13408e38bd45a681,4796 GXA,9978613,Riyadh,24.5500617,46.8188044
08/15/25,Flatbed,vch13408e38bd45a681,4796 GXA,8464938,Jeddah,21.26082,39.1937067
08/16/25,Flatbed,vch13408e38bd45a681,4796 GXA,8464938,Jeddah,21.26082,39.1937067
08/17/25,Flatbed,vch13408e38bd45a681,4796 GXA,1964491,Dammam,26.4965681,49.9647639
08/18/25,Flatbed,vch13408e38bd45a681,4796 GXA,1964491,Dammam,26.4965681,49.9647639
08/19/25,Flatbed,vch13408e38bd45a681,4796 GXA,1964491,Dammam,26.4965681,49.9647639
08/20/25,Flatbed,vch13408e38bd45a681,4796 GXA,4404143,Jeddah,21.2768302,39.1911275
08/21/25,Flatbed,vch13408e38bd45a681,4796 GXA,4404143,Jeddah,21.2768302,39.1911275
08/22/25,Flatbed,vch13408e38bd45a681,4796 GXA,9801466,Jeddah,21.33,39.19
08/23/25,Flatbed,vch13408e38bd45a681,4796 GXA,9801466,Jeddah,21.33,39.19
08/24/25,Flatbed,vch13408e38bd45a681,4796 GXA,9801466,Jeddah,21.33,39.19
08/25/25,Flatbed,vch13408e38bd45a681,4796 GXA,9801466,Jeddah,21.33,39.19
08/26/25,Flatbed,vch13408e38bd45a681,4796 GXA,5605961,Jeddah,21.2768302,39.1911275
08/27/25,Flatbed,vch13408e38bd45a681,4796 GXA,5605961,Jeddah,21.2768302,39.1911275
08/28/25,Flatbed,vch13408e38bd45a681,4796 GXA,1552271,Dammam,26.4956375,49.9634531
08/29/25,Flatbed,vch13408e38bd45a681,4796 GXA,1552271,Dammam,26.4956375,49.9634531
08/30/25,Flatbed,vch13408e38bd45a681,4796 GXA,1552271,Dammam,26.4956375,49.9634531
09/06/25,Flatbed,vch13408e38bd45a681,4796 GXA,7469622,Riyadh,24.72375,46.1630668
09/09/25,Flatbed,vch13408e38bd45a681,4796 GXA,7469622,Riyadh,24.72375,46.1630668
09/10/25,Flatbed,vch13408e38bd45a681,4796 GXA,7469622,Riyadh,24.72375,46.1630668
09/11/25,Flatbed,vch13408e38bd45a681,4796 GXA,7469622,Riyadh,24.72375,46.1630668
09/12/25,Flatbed,vch13408e38bd45a681,4796 GXA,7469622,Riyadh,24.72375,46.1630668
09/13/25,Flatbed,vch13408e38bd45a681,4796 GXA,7469622,Riyadh,24.72375,46.1630668
09/14/25,Flatbed,vch13408e38bd45a681,4796 GXA,3879184,Jeddah,21.278405,39.193784
09/15/25,Flatbed,vch13408e38bd45a681,4796 GXA,3879184,Jeddah,21.278405,39.193784
09/16/25,Flatbed,vch13408e38bd45a681,4796 GXA,3879184,Jeddah,21.278405,39.193784
09/17/25,Flatbed,vch13408e38bd45a681,4796 GXA,3879184,Jeddah,21.278405,39.193784
09/18/25,Flatbed,vch13408e38bd45a681,4796 GXA,1349429,Jeddah,21.2768302,39.1911275
09/19/25,Flatbed,vch13408e38bd45a681,4796 GXA,1349429,Jeddah,21.2768302,39.1911275
09/20/25,Flatbed,vch13408e38bd45a681,4796 GXA,1349429,Jeddah,21.2768302,39.1911275
09/21/25,Flatbed,vch13408e38bd45a681,4796 GXA,7177511,Dammam,26.42528802816422,50.103051907758825
09/22/25,Flatbed,vch13408e38bd45a681,4796 GXA,7177511,Dammam,26.42528802816422,50.103051907758825
09/23/25,Flatbed,vch13408e38bd45a681,4796 GXA,7177511,Dammam,26.42528802816422,50.103051907758825
09/24/25,Flatbed,vch13408e38bd45a681,4796 GXA,4047336,King Abdullah,22.5265134,39.0938539
09/25/25,Flatbed,vch13408e38bd45a681,4796 GXA,4047336,King Abdullah,22.5265134,39.0938539
09/26/25,Flatbed,vch13408e38bd45a681,4796 GXA,4047336,King Abdullah,22.5265134,39.0938539
09/27/25,Flatbed,vch13408e38bd45a681,4796 GXA,4047336,King Abdullah,22.5265134,39.0938539
09/28/25,Flatbed,vch13408e38bd45a681,4796 GXA,4047336,King Abdullah,22.5265134,39.0938539
09/29/25,Flatbed,vch13408e38bd45a681,4796 GXA,7790516,Al-Khobar,26.2537582,49.9927039
09/30/25,Flatbed,vch13408e38bd45a681,4796 GXA,7790516,Al-Khobar,26.2537582,49.9927039
10/01/25,Flatbed,vch13408e38bd45a681,4796 GXA,2498549,Jeddah,21.278405,39.193784
10/02/25,Flatbed,vch13408e38bd45a681,4796 GXA,2498549,Jeddah,21.278405,39.193784
10/03/25,Flatbed,vch13408e38bd45a681,4796 GXA,2498549,Jeddah,21.278405,39.193784
10/04/25,Flatbed,vch13408e38bd45a681,4796 GXA,2505460,Jubail,27.0067483,49.59781
10/05/25,Flatbed,vch13408e38bd45a681,4796 GXA,2505460,Jubail,27.0067483,49.59781
10/06/25,Flatbed,vch13408e38bd45a681,4796 GXA,2505460,Jubail,27.0067483,49.59781
10/07/25,Flatbed,vch13408e38bd45a681,4796 GXA,2505460,Jubail,27.0067483,49.59781
10/08/25,Flatbed,vch13408e38bd45a681,4796 GXA,7998578,Jeddah,21.278405,39.193784
10/09/25,Flatbed,vch13408e38bd45a681,4796 GXA,7998578,Jeddah,21.278405,39.193784
10/10/25,Flatbed,vch13408e38bd45a681,4796 GXA,7998578,Jeddah,21.278405,39.193784
10/11/25,Flatbed,vch13408e38bd45a681,4796 GXA,3865522,Dammam,26.4945805,49.9780038
10/12/25,Flatbed,vch13408e38bd45a681,4796 GXA,3865522,Dammam,26.4945805,49.9780038
10/13/25,Flatbed,vch13408e38bd45a681,4796 GXA,3415039,Jeddah,21.278405,39.193784
10/16/25,Flatbed,vch13408e38bd45a681,4796 GXA,4680021,Dammam,26.275683,49.96852
10/17/25,Flatbed,vch13408e38bd45a681,4796 GXA,4680021,Dammam,26.275683,49.96852
10/18/25,Flatbed,vch13408e38bd45a681,4796 GXA,4680021,Dammam,26.275683,49.96852
10/19/25,Flatbed,vch13408e38bd45a681,4796 GXA,4977190,Riyadh,24.4136494,46.7633588
10/20/25,Flatbed,vch13408e38bd45a681,4796 GXA,4977190,Riyadh,24.4136494,46.7633588
10/21/25,Flatbed,vch13408e38bd45a681,4796 GXA,4977190,Riyadh,24.4136494,46.7633588
10/22/25,Flatbed,vch13408e38bd45a681,4796 GXA,4977190,Riyadh,24.4136494,46.7633588
10/23/25,Flatbed,vch13408e38bd45a681,4796 GXA,5255408,Jeddah,21.278405,39.193784
10/24/25,Flatbed,vch13408e38bd45a681,4796 GXA,5255408,Jeddah,21.278405,39.193784
10/25/25,Flatbed,vch13408e38bd45a681,4796 GXA,5255408,Jeddah,21.278405,39.193784
10/26/25,Flatbed,vch13408e38bd45a681,4796 GXA,6539457,Dammam,26.4961852,49.966263
10/27/25,Flatbed,vch13408e38bd45a681,4796 GXA,6539457,Dammam,26.4961852,49.966263
10/28/25,Flatbed,vch13408e38bd45a681,4796 GXA,6539457,Dammam,26.4961852,49.966263
10/29/25,Flatbed,vch13408e38bd45a681,4796 GXA,9770218,Dammam,26.4264471,50.1797892
10/30/25,Flatbed,vch13408e38bd45a681,4796 GXA,9770218,Dammam,26.4264471,50.1797892
10/31/25,Flatbed,vch13408e38bd45a681,4796 GXA,9770218,Dammam,26.4264471,50.1797892
11/01/25,Flatbed,vch13408e38bd45a681,4796 GXA,2604849,Jeddah,21.2466721,39.2155457
11/02/25,Flatbed,vch13408e38bd45a681,4796 GXA,2604849,Jeddah,21.2466721,39.2155457
11/03/25,Flatbed,vch13408e38bd45a681,4796 GXA,2604849,Jeddah,21.2466721,39.2155457
11/04/25,Flatbed,vch13408e38bd45a681,4796 GXA,2604849,Jeddah,21.2466721,39.2155457
11/05/25,Flatbed,vch13408e38bd45a681,4796 GXA,2604849,Jeddah,21.2466721,39.2155457
11/06/25,Flatbed,vch13408e38bd45a681,4796 GXA,9398566,Riyadh,24.7135517,46.6752957
11/07/25,Flatbed,vch13408e38bd45a681,4796 GXA,9398566,Riyadh,24.7135517,46.6752957
11/08/25,Flatbed,vch13408e38bd45a681,4796 GXA,9398566,Riyadh,24.7135517,46.6752957
11/09/25,Flatbed,vch13408e38bd45a681,4796 GXA,5583786,Jeddah,21.4813346,39.170779
11/10/25,Flatbed,vch13408e38bd45a681,4796 GXA,5583786,Jeddah,21.4813346,39.170779
11/11/25,Flatbed,vch13408e38bd45a681,4796 GXA,3607985,Dammam,26.4961881,49.966303
11/12/25,Flatbed,vch13408e38bd45a681,4796 GXA,3607985,Dammam,26.4961881,49.966303
11/13/25,Flatbed,vch13408e38bd45a681,4796 GXA,3607985,Dammam,26.4961881,49.966303
11/14/25,Flatbed,vch13408e38bd45a681,4796 GXA,9035277,Yanbu,23.943164,38.3156067
11/15/25,Flatbed,vch13408e38bd45a681,4796 GXA,9035277,Yanbu,23.943164,38.3156067
11/16/25,Flatbed,vch13408e38bd45a681,4796 GXA,9035277,Yanbu,23.943164,38.3156067
11/17/25,Flatbed,vch13408e38bd45a681,4796 GXA,3081297,Rabigh,22.769784,39.065818
11/18/25,Flatbed,vch13408e38bd45a681,4796 GXA,5885695,Rabigh,22.769784,39.065818
11/19/25,Flatbed,vch13408e38bd45a681,4796 GXA,5885695,Rabigh,22.769784,39.065818
11/20/25,Flatbed,vch13408e38bd45a681,4796 GXA,5885695,Rabigh,22.769784,39.065818
11/21/25,Flatbed,vch13408e38bd45a681,4796 GXA,5885695,Rabigh,22.769784,39.065818
11/22/25,Flatbed,vch13408e38bd45a681,4796 GXA,2185294,Riyadh,24.72483,46.4921862
11/23/25,Flatbed,vch13408e38bd45a681,4796 GXA,2185294,Riyadh,24.72483,46.4921862
11/24/25,Flatbed,vch13408e38bd45a681,4796 GXA,2185294,Riyadh,24.72483,46.4921862
11/25/25,Flatbed,vch13408e38bd45a681,4796 GXA,8763648,Jeddah,21.4813346,39.170779
11/26/25,Flatbed,vch13408e38bd45a681,4796 GXA,8763648,Jeddah,21.4813346,39.170779
11/27/25,Flatbed,vch13408e38bd45a681,4796 GXA,7446154,Riyadh,24.564536,46.891238
11/28/25,Flatbed,vch13408e38bd45a681,4796 GXA,7446154,Riyadh,24.564536,46.891238
11/29/25,Flatbed,vch13408e38bd45a681,4796 GXA,7446154,Riyadh,24.564536,46.891238
11/30/25,Flatbed,vch13408e38bd45a681,4796 GXA,2580197,Umluj,25.5083408,37.0554352
12/01/25,Flatbed,vch13408e38bd45a681,4796 GXA,2580197,Umluj,25.5083408,37.0554352
12/02/25,Flatbed,vch13408e38bd45a681,4796 GXA,2580197,Umluj,25.5083408,37.0554352
12/03/25,Flatbed,vch13408e38bd45a681,4796 GXA,2580197,Umluj,25.5083408,37.0554352
12/04/25,Flatbed,vch13408e38bd45a681,4796 GXA,5659085,Dammam,26.4206828,50.0887943
12/05/25,Flatbed,vch13408e38bd45a681,4796 GXA,5659085,Dammam,26.4206828,50.0887943
12/06/25,Flatbed,vch13408e38bd45a681,4796 GXA,5659085,Dammam,26.4206828,50.0887943
12/07/25,Flatbed,vch13408e38bd45a681,4796 GXA,7074743,Jeddah,21.4813346,39.170779
12/08/25,Flatbed,vch13408e38bd45a681,4796 GXA,7074743,Jeddah,21.4813346,39.170779
12/09/25,Flatbed,vch13408e38bd45a681,4796 GXA,4564034,Riyadh,24.558554,46.873341
12/10/25,Flatbed,vch13408e38bd45a681,4796 GXA,4564034,Riyadh,24.558554,46.873341
12/11/25,Flatbed,vch13408e38bd45a681,4796 GXA,4564034,Riyadh,24.558554,46.873341
06/10/25,Flatbed,vch144dc1f103e2c8ca,,,,,
06/11/25,Flatbed,vch144dc1f103e2c8ca,,,,,
06/12/25,Flatbed,vch144dc1f103e2c8ca,,,,,
06/13/25,Flatbed,vch144dc1f103e2c8ca,,,,,
06/14/25,Flatbed,vch144dc1f103e2c8ca,,,,,
06/15/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,4041024,Jeddah,21.2768302,39.1911275
06/16/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,4041024,Jeddah,21.2768302,39.1911275
06/17/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,5072211,Riyadh,24.583214,46.9137672
06/18/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,5072211,Riyadh,24.583214,46.9137672
06/19/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,5072211,Riyadh,24.583214,46.9137672
06/20/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,1036955,Jeddah,21.2768302,39.1911275
06/21/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,1036955,Jeddah,21.2768302,39.1911275
06/22/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,1036955,Jeddah,21.2768302,39.1911275
06/23/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,1036955,Jeddah,21.2768302,39.1911275
06/24/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,1187961,Jeddah,21.33,39.19
06/25/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,1187961,Jeddah,21.33,39.19
06/26/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,2851384,Riyadh,24.7135517,46.6752957
06/27/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,3218988,Riyadh,24.6788375,46.8336094
06/28/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,3218988,Riyadh,24.6788375,46.8336094
06/29/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,1414941,Jeddah,21.2768302,39.1911275
06/30/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,1414941,Jeddah,21.2768302,39.1911275
07/01/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,1414941,Jeddah,21.2768302,39.1911275
07/02/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,8817466,Riyadh,24.5500617,46.8188044
07/03/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,8817466,Riyadh,24.5500617,46.8188044
07/04/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,8817466,Riyadh,24.5500617,46.8188044
07/05/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,8817466,Riyadh,24.5500617,46.8188044
07/06/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,2370113,Umluj,25.5285125,37.0609219
07/07/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,2370113,Umluj,25.5285125,37.0609219
07/08/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,2370113,Umluj,25.5285125,37.0609219
07/09/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,5743207,Riyadh,24.6030977,46.7878575
07/10/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,5743207,Riyadh,24.6030977,46.7878575
07/11/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,5743207,Riyadh,24.6030977,46.7878575
07/12/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,5743207,Riyadh,24.6030977,46.7878575
07/13/25,Flatbed,vch144dc1f103e2c8ca,Dummy ,5743207,Riyadh,24.6030977,46.7878575
07/14/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,7706765,Jeddah,21.2768302,39.1911275
07/15/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,7706765,Jeddah,21.2768302,39.1911275
07/16/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,7706765,Jeddah,21.2768302,39.1911275
07/17/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,8611975,Jeddah,21.33,39.19
07/18/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,8611975,Jeddah,21.33,39.19
07/19/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,8611975,Jeddah,21.33,39.19
07/20/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,8611975,Jeddah,21.33,39.19
07/21/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,8611975,Jeddah,21.33,39.19
07/22/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,7945984,Dammam,26.4838856,50.10595469999999
07/23/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,7945984,Dammam,26.4838856,50.10595469999999
07/24/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,8534861,Jeddah,21.2768302,39.1911275
07/25/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,8534861,Jeddah,21.2768302,39.1911275
07/26/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,8534861,Jeddah,21.2768302,39.1911275
07/27/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,8534861,Jeddah,21.2768302,39.1911275
07/28/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,8534861,Jeddah,21.2768302,39.1911275
07/29/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,9527798,Dammam,26.2546492,49.89384
07/30/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,9527798,Dammam,26.2546492,49.89384
07/31/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,5674848,Jeddah,21.2768302,39.1911275
08/01/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,5674848,Jeddah,21.2768302,39.1911275
08/02/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,5674848,Jeddah,21.2768302,39.1911275
08/03/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,5674848,Jeddah,21.2768302,39.1911275
08/04/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,8067491,Riyadh,24.5500617,46.8188044
08/05/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,8067491,Riyadh,24.5500617,46.8188044
08/06/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,8067491,Riyadh,24.5500617,46.8188044
08/07/25,Flatbed,vch144dc1f103e2c8ca,ا ص ق 4874,8067491,Riyadh,24.5500617,46.8188044
